J,h,magnetization_density
3.939,0.960,-1.000000
3.939,1.010,-1.000000
3.939,1.061,-1.000000
3.939,1.111,-1.000000
3.939,1.162,-1.000000
3.939,1.212,-1.000000
3.939,1.263,-1.000000
3.939,1.313,-1.000000
3.939,1.364,-1.000000
3.939,1.414,-1.000000
3.939,1.465,-1.000000
3.939,1.515,-1.000000
3.939,1.566,-1.000000
3.939,1.616,-1.000000
3.939,1.667,-1.000000
3.939,1.717,-1.000000
3.939,1.768,-1.000000
3.939,1.818,-1.000000
3.939,1.869,-1.000000
3.939,1.919,-1.000000
3.939,1.970,-1.000000
3.939,2.020,-1.000000
3.939,2.071,-1.000000
3.939,2.121,-1.000000
3.939,2.172,-1.000000
3.939,2.222,-1.000000
3.939,2.273,-1.000000
3.939,2.323,-1.000000
3.939,2.374,-1.000000
3.939,2.424,-1.000000
3.939,2.475,-1.000000
3.939,2.525,-1.000000
3.939,2.576,-1.000000
3.939,2.626,-1.000000
3.939,2.677,-1.000000
3.939,2.727,-1.000000
3.939,2.778,-1.000000
3.939,2.828,-1.000000
3.939,2.879,-1.000000
3.939,2.929,-1.000000
3.939,2.980,-1.000000
3.939,3.030,-1.000000
3.939,3.081,-1.000000
3.939,3.131,-1.000000
3.939,3.182,-1.000000
3.939,3.232,-1.000000
3.939,3.283,-1.000000
3.939,3.333,-1.000000
3.939,3.384,-1.000000
3.939,3.434,-1.000000
3.939,3.485,-1.000000
3.939,3.535,-1.000000
3.939,3.586,-1.000000
3.939,3.636,-1.000000
3.939,3.687,-1.000000
3.939,3.737,-1.000000
3.939,3.788,-1.000000
3.939,3.838,-1.000000
3.939,3.889,-1.000000
3.939,3.939,-1.000000
3.939,3.990,-1.000000
3.939,4.040,-1.000000
3.939,4.091,-1.000000
3.939,4.141,-1.000000
3.939,4.192,-1.000000
3.939,4.242,-1.000000
3.939,4.293,-1.000000
3.939,4.343,-1.000000
3.939,4.394,-1.000000
3.939,4.444,-1.000000
3.939,4.495,-1.000000
3.939,4.545,-1.000000
3.939,4.596,-1.000000
3.939,4.646,-1.000000
3.939,4.697,-1.000000
3.939,4.747,-1.000000
3.939,4.798,-1.000000
3.939,4.848,-1.000000
3.939,4.899,-1.000000
3.939,4.949,-1.000000
3.939,5.000,-1.000000
3.990,0.000,-1.000000
3.990,0.051,-1.000000
3.990,0.101,-1.000000
3.990,0.152,-1.000000
3.990,0.202,-1.000000
3.990,0.253,-1.000000
3.990,0.303,-1.000000
3.990,0.354,-1.000000
3.990,0.404,-1.000000
3.990,0.455,-1.000000
3.990,0.505,-1.000000
3.990,0.556,-1.000000
3.990,0.606,-1.000000
3.990,0.657,-1.000000
3.990,0.707,-1.000000
3.990,0.758,-1.000000
3.990,0.808,-1.000000
3.990,0.859,-1.000000
3.990,0.909,-1.000000
3.990,0.960,-1.000000
3.990,1.010,-1.000000
3.990,1.061,-1.000000
3.990,1.111,-1.000000
3.990,1.162,-1.000000
3.990,1.212,-1.000000
3.990,1.263,-1.000000
3.990,1.313,-1.000000
3.990,1.364,-1.000000
3.990,1.414,-1.000000
3.990,1.465,-1.000000
3.990,1.515,-1.000000
3.990,1.566,-1.000000
3.990,1.616,-1.000000
3.990,1.667,-1.000000
3.990,1.717,-1.000000
3.990,1.768,-1.000000
3.990,1.818,-1.000000
3.990,1.869,-1.000000
3.990,1.919,-1.000000
3.990,1.970,-1.000000
3.990,2.020,-1.000000
3.990,2.071,-1.000000
3.990,2.121,-1.000000
3.990,2.172,-1.000000
3.990,2.222,-1.000000
3.990,2.273,-1.000000
3.990,2.323,-1.000000
3.990,2.374,-1.000000
3.990,2.424,-1.000000
3.990,2.475,-1.000000
3.990,2.525,-1.000000
3.990,2.576,-1.000000
3.990,2.626,-1.000000
3.990,2.677,-1.000000
3.990,2.727,-1.000000
3.990,2.778,-1.000000
3.990,2.828,-1.000000
3.990,2.879,-1.000000
3.990,2.929,-1.000000
3.990,2.980,-1.000000
3.990,3.030,-1.000000
3.990,3.081,-1.000000
3.990,3.131,-1.000000
3.990,3.182,-1.000000
3.990,3.232,-1.000000
3.990,3.283,-1.000000
3.990,3.333,-1.000000
3.990,3.384,-1.000000
3.990,3.434,-1.000000
3.990,3.485,-1.000000
3.990,3.535,-1.000000
3.990,3.586,-1.000000
3.990,3.636,-1.000000
3.990,3.687,-1.000000
3.990,3.737,-1.000000
3.990,3.788,-1.000000
3.990,3.838,-1.000000
3.990,3.889,-1.000000
3.990,3.939,-1.000000
3.990,3.990,-1.000000
3.990,4.040,-1.000000
3.990,4.091,-1.000000
3.990,4.141,-1.000000
3.990,4.192,-1.000000
3.990,4.242,-1.000000
3.990,4.293,-1.000000
3.990,4.343,-1.000000
3.990,4.394,-1.000000
3.990,4.444,-1.000000
3.990,4.495,-1.000000
3.990,4.545,-1.000000
3.990,4.596,-1.000000
3.990,4.646,-1.000000
3.990,4.697,-1.000000
3.990,4.747,-1.000000
3.990,4.798,-1.000000
3.990,4.848,-1.000000
3.990,4.899,-1.000000
3.990,4.949,-1.000000
3.990,5.000,-1.000000
4.040,0.000,-1.000000
4.040,0.051,-1.000000
4.040,0.101,-1.000000
4.040,0.152,-1.000000
4.040,0.202,-1.000000
4.040,0.253,-1.000000
4.040,0.303,-1.000000
4.040,0.354,-1.000000
4.040,0.404,-1.000000
4.040,0.455,-1.000000
4.040,0.505,-1.000000
4.040,0.556,-1.000000
4.040,0.606,-1.000000
4.040,0.657,-1.000000
4.040,0.707,-1.000000
4.040,0.758,-1.000000
4.040,0.808,-1.000000
4.040,0.859,-1.000000
4.040,0.909,-1.000000
4.040,0.960,-1.000000
4.040,1.010,-1.000000
4.040,1.061,-1.000000
4.040,1.111,-1.000000
4.040,1.162,-1.000000
4.040,1.212,-1.000000
4.040,1.263,-1.000000
4.040,1.313,-1.000000
4.040,1.364,-1.000000
4.040,1.414,-1.000000
4.040,1.465,-1.000000
4.040,1.515,-1.000000
4.040,1.566,-1.000000
4.040,1.616,-1.000000
4.040,1.667,-1.000000
4.040,1.717,-1.000000
4.040,1.768,-1.000000
4.040,1.818,-1.000000
4.040,1.869,-1.000000
4.040,1.919,-1.000000
4.040,1.970,-1.000000
4.040,2.020,-1.000000
4.040,2.071,-1.000000
4.040,2.121,-1.000000
4.040,2.172,-1.000000
4.040,2.222,-1.000000
4.040,2.273,-1.000000
4.040,2.323,-1.000000
4.040,2.374,-1.000000
4.040,2.424,-1.000000
4.040,2.475,-1.000000
4.040,2.525,-1.000000
4.040,2.576,-1.000000
4.040,2.626,-1.000000
4.040,2.677,-1.000000
4.040,2.727,-1.000000
4.040,2.778,-1.000000
4.040,2.828,-1.000000
4.040,2.879,-1.000000
4.040,2.929,-1.000000
4.040,2.980,-1.000000
4.040,3.030,-1.000000
4.040,3.081,-1.000000
4.040,3.131,-1.000000
4.040,3.182,-1.000000
4.040,3.232,-1.000000
4.040,3.283,-1.000000
4.040,3.333,-1.000000
4.040,3.384,-1.000000
4.040,3.434,-1.000000
4.040,3.485,-1.000000
4.040,3.535,-1.000000
4.040,3.586,-1.000000
4.040,3.636,-1.000000
4.040,3.687,-1.000000
4.040,3.737,-1.000000
4.040,3.788,-1.000000
4.040,3.838,-1.000000
4.040,3.889,-1.000000
4.040,3.939,-1.000000
4.040,3.990,-1.000000
4.040,4.040,-1.000000
4.040,4.091,-1.000000
4.040,4.141,-1.000000
4.040,4.192,-1.000000
4.040,4.242,-1.000000
4.040,4.293,-1.000000
4.040,4.343,-1.000000
4.040,4.394,-1.000000
4.040,4.444,-1.000000
4.040,4.495,-1.000000
4.040,4.545,-1.000000
4.040,4.596,-1.000000
4.040,4.646,-1.000000
4.040,4.697,-1.000000
4.040,4.747,-1.000000
4.040,4.798,-1.000000
4.040,4.848,-1.000000
4.040,4.899,-1.000000
4.040,4.949,-1.000000
4.040,5.000,-1.000000
4.091,0.000,-1.000000
4.091,0.051,-1.000000
4.091,0.101,-1.000000
4.091,0.152,-1.000000
4.091,0.202,-1.000000
4.091,0.253,-1.000000
4.091,0.303,-1.000000
4.091,0.354,-1.000000
4.091,0.404,-1.000000
4.091,0.455,-1.000000
4.091,0.505,-1.000000
4.091,0.556,-1.000000
4.091,0.606,-1.000000
4.091,0.657,-1.000000
4.091,0.707,-1.000000
4.091,0.758,-1.000000
4.091,0.808,-1.000000
4.091,0.859,-1.000000
4.091,0.909,-1.000000
4.091,0.960,-1.000000
4.091,1.010,-1.000000
4.091,1.061,-1.000000
4.091,1.111,-1.000000
4.091,1.162,-1.000000
4.091,1.212,-1.000000
4.091,1.263,-1.000000
4.091,1.313,-1.000000
4.091,1.364,-1.000000
4.091,1.414,-1.000000
4.091,1.465,-1.000000
4.091,1.515,-1.000000
4.091,1.566,-1.000000
4.091,1.616,-1.000000
4.091,1.667,-1.000000
4.091,1.717,-1.000000
4.091,1.768,-1.000000
4.091,1.818,-1.000000
4.091,1.869,-1.000000
4.091,1.919,-1.000000
4.091,1.970,-1.000000
4.091,2.020,-1.000000
4.091,2.071,-1.000000
4.091,2.121,-1.000000
4.091,2.172,-1.000000
4.091,2.222,-1.000000
4.091,2.273,-1.000000
4.091,2.323,-1.000000
4.091,2.374,-1.000000
4.091,2.424,-1.000000
4.091,2.475,-1.000000
4.091,2.525,-1.000000
4.091,2.576,-1.000000
4.091,2.626,-1.000000
4.091,2.677,-1.000000
4.091,2.727,-1.000000
4.091,2.778,-1.000000
4.091,2.828,-1.000000
4.091,2.879,-1.000000
4.091,2.929,-1.000000
4.091,2.980,-1.000000
4.091,3.030,-1.000000
4.091,3.081,-1.000000
4.091,3.131,-1.000000
4.091,3.182,-1.000000
4.091,3.232,-1.000000
4.091,3.283,-1.000000
4.091,3.333,-1.000000
4.091,3.384,-1.000000
4.091,3.434,-1.000000
4.091,3.485,-1.000000
4.091,3.535,-1.000000
4.091,3.586,-1.000000
4.091,3.636,-1.000000
4.091,3.687,-1.000000
4.091,3.737,-1.000000
4.091,3.788,-1.000000
4.091,3.838,-1.000000
4.091,3.889,-1.000000
4.091,3.939,-1.000000
4.091,3.990,-1.000000
4.091,4.040,-1.000000
4.091,4.091,-1.000000
4.091,4.141,-1.000000
4.091,4.192,-1.000000
4.091,4.242,-1.000000
4.091,4.293,-1.000000
4.091,4.343,-1.000000
4.091,4.394,-1.000000
4.091,4.444,-1.000000
4.091,4.495,-1.000000
4.091,4.545,-1.000000
4.091,4.596,-1.000000
4.091,4.646,-1.000000
4.091,4.697,-1.000000
4.091,4.747,-1.000000
4.091,4.798,-1.000000
4.091,4.848,-1.000000
4.091,4.899,-1.000000
4.091,4.949,-1.000000
4.091,5.000,-1.000000
4.141,0.000,-1.000000
4.141,0.051,-1.000000
4.141,0.101,-1.000000
4.141,0.152,-1.000000
4.141,0.202,-1.000000
4.141,0.253,-1.000000
4.141,0.303,-1.000000
4.141,0.354,-1.000000
4.141,0.404,-1.000000
4.141,0.455,-1.000000
4.141,0.505,-1.000000
4.141,0.556,-1.000000
4.141,0.606,-1.000000
4.141,0.657,-1.000000
4.141,0.707,-1.000000
4.141,0.758,-1.000000
4.141,0.808,-1.000000
4.141,0.859,-1.000000
4.141,0.909,-1.000000
4.141,0.960,-1.000000
4.141,1.010,-1.000000
4.141,1.061,-1.000000
4.141,1.111,-1.000000
4.141,1.162,-1.000000
4.141,1.212,-1.000000
4.141,1.263,-1.000000
4.141,1.313,-1.000000
4.141,1.364,-1.000000
4.141,1.414,-1.000000
4.141,1.465,-1.000000
4.141,1.515,-1.000000
4.141,1.566,-1.000000
4.141,1.616,-1.000000
4.141,1.667,-1.000000
4.141,1.717,-1.000000
4.141,1.768,-1.000000
4.141,1.818,-1.000000
4.141,1.869,-1.000000
4.141,1.919,-1.000000
4.141,1.970,-1.000000
4.141,2.020,-1.000000
4.141,2.071,-1.000000
4.141,2.121,-1.000000
4.141,2.172,-1.000000
4.141,2.222,-1.000000
4.141,2.273,-1.000000
4.141,2.323,-1.000000
4.141,2.374,-1.000000
4.141,2.424,-1.000000
4.141,2.475,-1.000000
4.141,2.525,-1.000000
4.141,2.576,-1.000000
4.141,2.626,-1.000000
4.141,2.677,-1.000000
4.141,2.727,-1.000000
4.141,2.778,-1.000000
4.141,2.828,-1.000000
4.141,2.879,-1.000000
4.141,2.929,-1.000000
4.141,2.980,-1.000000
4.141,3.030,-1.000000
4.141,3.081,-1.000000
4.141,3.131,-1.000000
4.141,3.182,-1.000000
4.141,3.232,-1.000000
4.141,3.283,-1.000000
4.141,3.333,-1.000000
4.141,3.384,-1.000000
4.141,3.434,-1.000000
4.141,3.485,-1.000000
4.141,3.535,-1.000000
4.141,3.586,-1.000000
4.141,3.636,-1.000000
4.141,3.687,-1.000000
4.141,3.737,-1.000000
4.141,3.788,-1.000000
4.141,3.838,-1.000000
4.141,3.889,-1.000000
4.141,3.939,-1.000000
4.141,3.990,-1.000000
4.141,4.040,-1.000000
4.141,4.091,-1.000000
4.141,4.141,-1.000000
4.141,4.192,-1.000000
4.141,4.242,-1.000000
4.141,4.293,-1.000000
4.141,4.343,-1.000000
4.141,4.394,-1.000000
4.141,4.444,-1.000000
4.141,4.495,-1.000000
4.141,4.545,-1.000000
4.141,4.596,-1.000000
4.141,4.646,-1.000000
4.141,4.697,-1.000000
4.141,4.747,-1.000000
4.141,4.798,-1.000000
4.141,4.848,-1.000000
4.141,4.899,-1.000000
4.141,4.949,-1.000000
4.141,5.000,-1.000000
4.192,0.000,-1.000000
4.192,0.051,-1.000000
4.192,0.101,-1.000000
4.192,0.152,-1.000000
4.192,0.202,-1.000000
4.192,0.253,-1.000000
4.192,0.303,-1.000000
4.192,0.354,-1.000000
4.192,0.404,-1.000000
4.192,0.455,-1.000000
4.192,0.505,-1.000000
4.192,0.556,-1.000000
4.192,0.606,-1.000000
4.192,0.657,-1.000000
4.192,0.707,-1.000000
4.192,0.758,-1.000000
4.192,0.808,-1.000000
4.192,0.859,-1.000000
4.192,0.909,-1.000000
4.192,0.960,-1.000000
4.192,1.010,-1.000000
4.192,1.061,-1.000000
4.192,1.111,-1.000000
4.192,1.162,-1.000000
4.192,1.212,-1.000000
4.192,1.263,-1.000000
4.192,1.313,-1.000000
4.192,1.364,-1.000000
4.192,1.414,-1.000000
4.192,1.465,-1.000000
4.192,1.515,-1.000000
4.192,1.566,-1.000000
4.192,1.616,-1.000000
4.192,1.667,-1.000000
4.192,1.717,-1.000000
4.192,1.768,-1.000000
4.192,1.818,-1.000000
4.192,1.869,-1.000000
4.192,1.919,-1.000000
4.192,1.970,-1.000000
4.192,2.020,-1.000000
4.192,2.071,-1.000000
4.192,2.121,-1.000000
4.192,2.172,-1.000000
4.192,2.222,-1.000000
4.192,2.273,-1.000000
4.192,2.323,-1.000000
4.192,2.374,-1.000000
4.192,2.424,-1.000000
4.192,2.475,-1.000000
4.192,2.525,-1.000000
4.192,2.576,-1.000000
4.192,2.626,-1.000000
4.192,2.677,-1.000000
4.192,2.727,-1.000000
4.192,2.778,-1.000000
4.192,2.828,-1.000000
4.192,2.879,-1.000000
4.192,2.929,-1.000000
4.192,2.980,-1.000000
4.192,3.030,-1.000000
4.192,3.081,-1.000000
4.192,3.131,-1.000000
4.192,3.182,-1.000000
4.192,3.232,-1.000000
4.192,3.283,-1.000000
4.192,3.333,-1.000000
4.192,3.384,-1.000000
4.192,3.434,-1.000000
4.192,3.485,-1.000000
4.192,3.535,-1.000000
4.192,3.586,-1.000000
4.192,3.636,-1.000000
4.192,3.687,-1.000000
4.192,3.737,-1.000000
4.192,3.788,-1.000000
4.192,3.838,-1.000000
4.192,3.889,-1.000000
4.192,3.939,-1.000000
4.192,3.990,-1.000000
4.192,4.040,-1.000000
4.192,4.091,-1.000000
4.192,4.141,-1.000000
4.192,4.192,-1.000000
4.192,4.242,-1.000000
4.192,4.293,-1.000000
4.192,4.343,-1.000000
4.192,4.394,-1.000000
4.192,4.444,-1.000000
4.192,4.495,-1.000000
4.192,4.545,-1.000000
4.192,4.596,-1.000000
4.192,4.646,-1.000000
4.192,4.697,-1.000000
4.192,4.747,-1.000000
4.192,4.798,-1.000000
4.192,4.848,-1.000000
4.192,4.899,-1.000000
4.192,4.949,-1.000000
4.192,5.000,-1.000000
4.242,0.000,-1.000000
4.242,0.051,-1.000000
4.242,0.101,-1.000000
4.242,0.152,-1.000000
4.242,0.202,-1.000000
4.242,0.253,-1.000000
4.242,0.303,-1.000000
4.242,0.354,-1.000000
4.242,0.404,-1.000000
4.242,0.455,-1.000000
4.242,0.505,-1.000000
4.242,0.556,-1.000000
4.242,0.606,-1.000000
4.242,0.657,-1.000000
4.242,0.707,-1.000000
4.242,0.758,-1.000000
4.242,0.808,-1.000000
4.242,0.859,-1.000000
4.242,0.909,-1.000000
4.242,0.960,-1.000000
4.242,1.010,-1.000000
4.242,1.061,-1.000000
4.242,1.111,-1.000000
4.242,1.162,-1.000000
4.242,1.212,-1.000000
4.242,1.263,-1.000000
4.242,1.313,-1.000000
4.242,1.364,-1.000000
4.242,1.414,-1.000000
4.242,1.465,-1.000000
4.242,1.515,-1.000000
4.242,1.566,-1.000000
4.242,1.616,-1.000000
4.242,1.667,-1.000000
4.242,1.717,-1.000000
4.242,1.768,-1.000000
4.242,1.818,-1.000000
4.242,1.869,-1.000000
4.242,1.919,-1.000000
4.242,1.970,-1.000000
4.242,2.020,-1.000000
4.242,2.071,-1.000000
4.242,2.121,-1.000000
4.242,2.172,-1.000000
4.242,2.222,-1.000000
4.242,2.273,-1.000000
4.242,2.323,-1.000000
4.242,2.374,-1.000000
4.242,2.424,-1.000000
4.242,2.475,-1.000000
4.242,2.525,-1.000000
4.242,2.576,-1.000000
4.242,2.626,-1.000000
4.242,2.677,-1.000000
4.242,2.727,-1.000000
4.242,2.778,-1.000000
4.242,2.828,-1.000000
4.242,2.879,-1.000000
4.242,2.929,-1.000000
4.242,2.980,-1.000000
4.242,3.030,-1.000000
4.242,3.081,-1.000000
4.242,3.131,-1.000000
4.242,3.182,-1.000000
4.242,3.232,-1.000000
4.242,3.283,-1.000000
4.242,3.333,-1.000000
4.242,3.384,-1.000000
4.242,3.434,-1.000000
4.242,3.485,-1.000000
4.242,3.535,-1.000000
4.242,3.586,-1.000000
4.242,3.636,-1.000000
4.242,3.687,-1.000000
4.242,3.737,-1.000000
4.242,3.788,-1.000000
4.242,3.838,-1.000000
4.242,3.889,-1.000000
4.242,3.939,-1.000000
4.242,3.990,-1.000000
4.242,4.040,-1.000000
4.242,4.091,-1.000000
4.242,4.141,-1.000000
4.242,4.192,-1.000000
4.242,4.242,-1.000000
4.242,4.293,-1.000000
4.242,4.343,-1.000000
4.242,4.394,-1.000000
4.242,4.444,-1.000000
4.242,4.495,-1.000000
4.242,4.545,-1.000000
4.242,4.596,-1.000000
4.242,4.646,-1.000000
4.242,4.697,-1.000000
4.242,4.747,-1.000000
4.242,4.798,-1.000000
4.242,4.848,-1.000000
4.242,4.899,-1.000000
4.242,4.949,-1.000000
4.242,5.000,-1.000000
4.293,0.000,-1.000000
4.293,0.051,-1.000000
4.293,0.101,-1.000000
4.293,0.152,-1.000000
4.293,0.202,-1.000000
4.293,0.253,-1.000000
4.293,0.303,-1.000000
4.293,0.354,-1.000000
4.293,0.404,-1.000000
4.293,0.455,-1.000000
4.293,0.505,-1.000000
4.293,0.556,-1.000000
4.293,0.606,-1.000000
4.293,0.657,-1.000000
4.293,0.707,-1.000000
4.293,0.758,-1.000000
4.293,0.808,-1.000000
4.293,0.859,-1.000000
4.293,0.909,-1.000000
4.293,0.960,-1.000000
4.293,1.010,-1.000000
4.293,1.061,-1.000000
4.293,1.111,-1.000000
4.293,1.162,-1.000000
4.293,1.212,-1.000000
4.293,1.263,-1.000000
4.293,1.313,-1.000000
4.293,1.364,-1.000000
4.293,1.414,-1.000000
4.293,1.465,-1.000000
4.293,1.515,-1.000000
4.293,1.566,-1.000000
4.293,1.616,-1.000000
4.293,1.667,-1.000000
4.293,1.717,-1.000000
4.293,1.768,-1.000000
4.293,1.818,-1.000000
4.293,1.869,-1.000000
4.293,1.919,-1.000000
4.293,1.970,-1.000000
4.293,2.020,-1.000000
4.293,2.071,-1.000000
4.293,2.121,-1.000000
4.293,2.172,-1.000000
4.293,2.222,-1.000000
4.293,2.273,-1.000000
4.293,2.323,-1.000000
4.293,2.374,-1.000000
4.293,2.424,-1.000000
4.293,2.475,-1.000000
4.293,2.525,-1.000000
4.293,2.576,-1.000000
4.293,2.626,-1.000000
4.293,2.677,-1.000000
4.293,2.727,-1.000000
4.293,2.778,-1.000000
4.293,2.828,-1.000000
4.293,2.879,-1.000000
4.293,2.929,-1.000000
4.293,2.980,-1.000000
4.293,3.030,-1.000000
4.293,3.081,-1.000000
4.293,3.131,-1.000000
4.293,3.182,-1.000000
4.293,3.232,-1.000000
4.293,3.283,-1.000000
4.293,3.333,-1.000000
4.293,3.384,-1.000000
4.293,3.434,-1.000000
4.293,3.485,-1.000000
4.293,3.535,-1.000000
4.293,3.586,-1.000000
4.293,3.636,-1.000000
4.293,3.687,-1.000000
4.293,3.737,-1.000000
4.293,3.788,-1.000000
4.293,3.838,-1.000000
4.293,3.889,-1.000000
4.293,3.939,-1.000000
4.293,3.990,-1.000000
4.293,4.040,-1.000000
4.293,4.091,-1.000000
4.293,4.141,-1.000000
4.293,4.192,-1.000000
4.293,4.242,-1.000000
4.293,4.293,-1.000000
4.293,4.343,-1.000000
4.293,4.394,-1.000000
4.293,4.444,-1.000000
4.293,4.495,-1.000000
4.293,4.545,-1.000000
4.293,4.596,-1.000000
4.293,4.646,-1.000000
4.293,4.697,-1.000000
4.293,4.747,-1.000000
4.293,4.798,-1.000000
4.293,4.848,-1.000000
4.293,4.899,-1.000000
4.293,4.949,-1.000000
4.293,5.000,-1.000000
4.343,0.000,-1.000000
4.343,0.051,-1.000000
4.343,0.101,-1.000000
4.343,0.152,-1.000000
4.343,0.202,-1.000000
4.343,0.253,-1.000000
4.343,0.303,-1.000000
4.343,0.354,-1.000000
4.343,0.404,-1.000000
4.343,0.455,-1.000000
4.343,0.505,-1.000000
4.343,0.556,-1.000000
4.343,0.606,-1.000000
4.343,0.657,-1.000000
4.343,0.707,-1.000000
4.343,0.758,-1.000000
4.343,0.808,-1.000000
4.343,0.859,-1.000000
4.343,0.909,-1.000000
4.343,0.960,-1.000000
4.343,1.010,-1.000000
4.343,1.061,-1.000000
4.343,1.111,-1.000000
4.343,1.162,-1.000000
4.343,1.212,-1.000000
4.343,1.263,-1.000000
4.343,1.313,-1.000000
4.343,1.364,-1.000000
4.343,1.414,-1.000000
4.343,1.465,-1.000000
4.343,1.515,-1.000000
4.343,1.566,-1.000000
4.343,1.616,-1.000000
4.343,1.667,-1.000000
4.343,1.717,-1.000000
4.343,1.768,-1.000000
4.343,1.818,-1.000000
4.343,1.869,-1.000000
4.343,1.919,-1.000000
4.343,1.970,-1.000000
4.343,2.020,-1.000000
4.343,2.071,-1.000000
4.343,2.121,-1.000000
4.343,2.172,-1.000000
4.343,2.222,-1.000000
4.343,2.273,-1.000000
4.343,2.323,-1.000000
4.343,2.374,-1.000000
4.343,2.424,-1.000000
4.343,2.475,-1.000000
4.343,2.525,-1.000000
4.343,2.576,-1.000000
4.343,2.626,-1.000000
4.343,2.677,-1.000000
4.343,2.727,-1.000000
4.343,2.778,-1.000000
4.343,2.828,-1.000000
4.343,2.879,-1.000000
4.343,2.929,-1.000000
4.343,2.980,-1.000000
4.343,3.030,-1.000000
4.343,3.081,-1.000000
4.343,3.131,-1.000000
4.343,3.182,-1.000000
4.343,3.232,-1.000000
4.343,3.283,-1.000000
4.343,3.333,-1.000000
4.343,3.384,-1.000000
4.343,3.434,-1.000000
4.343,3.485,-1.000000
4.343,3.535,-1.000000
4.343,3.586,-1.000000
4.343,3.636,-1.000000
4.343,3.687,-1.000000
4.343,3.737,-1.000000
4.343,3.788,-1.000000
4.343,3.838,-1.000000
4.343,3.889,-1.000000
4.343,3.939,-1.000000
4.343,3.990,-1.000000
4.343,4.040,-1.000000
4.343,4.091,-1.000000
4.343,4.141,-1.000000
4.343,4.192,-1.000000
4.343,4.242,-1.000000
4.343,4.293,-1.000000
4.343,4.343,-1.000000
4.343,4.394,-1.000000
4.343,4.444,-1.000000
4.343,4.495,-1.000000
4.343,4.545,-1.000000
4.343,4.596,-1.000000
4.343,4.646,-1.000000
4.343,4.697,-1.000000
4.343,4.747,-1.000000
4.343,4.798,-1.000000
4.343,4.848,-1.000000
4.343,4.899,-1.000000
4.343,4.949,-1.000000
4.343,5.000,-1.000000
4.394,0.000,-1.000000
4.394,0.051,-1.000000
4.394,0.101,-1.000000
4.394,0.152,-1.000000
4.394,0.202,-1.000000
4.394,0.253,-1.000000
4.394,0.303,-1.000000
4.394,0.354,-1.000000
4.394,0.404,-1.000000
4.394,0.455,-1.000000
4.394,0.505,-1.000000
4.394,0.556,-1.000000
4.394,0.606,-1.000000
4.394,0.657,-1.000000
4.394,0.707,-1.000000
4.394,0.758,-1.000000
4.394,0.808,-1.000000
4.394,0.859,-1.000000
4.394,0.909,-1.000000
4.394,0.960,-1.000000
4.394,1.010,-1.000000
4.394,1.061,-1.000000
4.394,1.111,-1.000000
4.394,1.162,-1.000000
4.394,1.212,-1.000000
4.394,1.263,-1.000000
4.394,1.313,-1.000000
4.394,1.364,-1.000000
4.394,1.414,-1.000000
4.394,1.465,-1.000000
4.394,1.515,-1.000000
4.394,1.566,-1.000000
4.394,1.616,-1.000000
4.394,1.667,-1.000000
4.394,1.717,-1.000000
4.394,1.768,-1.000000
4.394,1.818,-1.000000
4.394,1.869,-1.000000
4.394,1.919,-1.000000
4.394,1.970,-1.000000
4.394,2.020,-1.000000
4.394,2.071,-1.000000
4.394,2.121,-1.000000
4.394,2.172,-1.000000
4.394,2.222,-1.000000
4.394,2.273,-1.000000
4.394,2.323,-1.000000
4.394,2.374,-1.000000
4.394,2.424,-1.000000
4.394,2.475,-1.000000
4.394,2.525,-1.000000
4.394,2.576,-1.000000
4.394,2.626,-1.000000
4.394,2.677,-1.000000
4.394,2.727,-1.000000
4.394,2.778,-1.000000
4.394,2.828,-1.000000
4.394,2.879,-1.000000
4.394,2.929,-1.000000
4.394,2.980,-1.000000
4.394,3.030,-1.000000
4.394,3.081,-1.000000
4.394,3.131,-1.000000
4.394,3.182,-1.000000
4.394,3.232,-1.000000
4.394,3.283,-1.000000
4.394,3.333,-1.000000
4.394,3.384,-1.000000
4.394,3.434,-1.000000
4.394,3.485,-1.000000
4.394,3.535,-1.000000
4.394,3.586,-1.000000
4.394,3.636,-1.000000
4.394,3.687,-1.000000
4.394,3.737,-1.000000
4.394,3.788,-1.000000
4.394,3.838,-1.000000
4.394,3.889,-1.000000
4.394,3.939,-1.000000
4.394,3.990,-1.000000
4.394,4.040,-1.000000
4.394,4.091,-1.000000
4.394,4.141,-1.000000
4.394,4.192,-1.000000
4.394,4.242,-1.000000
4.394,4.293,-1.000000
4.394,4.343,-1.000000
4.394,4.394,-1.000000
4.394,4.444,-1.000000
4.394,4.495,-1.000000
4.394,4.545,-1.000000
4.394,4.596,-1.000000
4.394,4.646,-1.000000
4.394,4.697,-1.000000
4.394,4.747,-1.000000
4.394,4.798,-1.000000
4.394,4.848,-1.000000
4.394,4.899,-1.000000
4.394,4.949,-1.000000
4.394,5.000,-1.000000
4.444,0.000,-1.000000
4.444,0.051,-1.000000
4.444,0.101,-1.000000
4.444,0.152,-1.000000
4.444,0.202,-1.000000
4.444,0.253,-1.000000
4.444,0.303,-1.000000
4.444,0.354,-1.000000
4.444,0.404,-1.000000
4.444,0.455,-1.000000
4.444,0.505,-1.000000
4.444,0.556,-1.000000
4.444,0.606,-1.000000
4.444,0.657,-1.000000
4.444,0.707,-1.000000
4.444,0.758,-1.000000
4.444,0.808,-1.000000
4.444,0.859,-1.000000
